english_title,english_text,german_title,german_text,english_word_count,german_word_count,MarianMT,mBART,Tsmall100,MemoryUsed,mBART_BLEU,mBART_TER,mBART_CHRF,mBART_ROUGE,MarianMT_BLEU,MarianMT_TER,MarianMT_CHRF,MarianMT_ROUGE,Tsmall100_BLEU,Tsmall100_TER,Tsmall100_CHRF,Tsmall100_ROUGE,MarianMT_BLURT,MarianMT_COMET,Tsmall100_BLURT,Tsmall100_COMET,mBART_BLURT,mBART_COMET,MarianMT_H1,MarianMT_H2,MarianMT_H3,Tsmall100_H1,Tsmall100_H2,Tsmall100_H3,mBART_H1,mBART_H2,mBART_H3,InferenceTime_mBART,InferenceTime_TSmall,InferenceTime_MarianMT,MemoryUsage_mBART,MemoryUsage_TSmall,MemoryUsage_MarianMT,Normalized_MarianMT_BLEU,Normalized_mBART_BLEU,Normalized_Tsmall100_BLEU,Normalized_MarianMT_TER,Normalized_mBART_TER,Normalized_Tsmall100_TER,Normalized_MarianMT_CHRF,Normalized_mBART_CHRF,Normalized_Tsmall100_CHRF,Normalized_MarianMT_ROUGE,Normalized_mBART_ROUGE,Normalized_Tsmall100_ROUGE,Normalized_MarianMT_COMET,Normalized_mBART_COMET,Normalized_Tsmall100_COMET,Normalized_MarianMT_BLURT,Normalized_mBART_BLURT,Normalized_Tsmall100_BLURT,Final_Quantitative_Score_MarianMT,Final_Quantitative_Score_mBART,Final_Quantitative_Score_Tsmall100
Blues,Blues is a music genre and musical form which was originated in the Deep South of the United States around the 1860s by African-Americans from roots in African-American work songs and spirituals.,Blues,"Blues ist eine vokale und instrumentale Musikform, die sich in der afroamerikanischen Gesellschaft in den USA um die Wende vom 19. zum 20. Jahrhundert entwickelt hat. Der Blues bildet die Wurzel eines Großteils der populären nordamerikanischen Musik.",32,37,Blues is a vocal and instrumental form of music that has developed in African American society in the United States around the turn of the 19th to 20th century. Blues is the root of much of North American popular music.,Blues is a vocal and instrumental form of music that developed in the Afro-American society in the USA around the turn of the 19th to the 20th century. Blues forms the root of a large part of the popular North American music.,Blues is a vocal and instrumental form of music that developed in the African American society in the United States around the turn from the 19th to 20th century. Blues forms the root of a majority of popular North American music.,GPU,5.72503889160438,100.0,35.3211742236547,0.285714285714286,13.9728678856557,90.625,44.2172174516088,0.324324324324324,13.3896380903845,90.625,43.6837553078047,0.373333333333333,0.880604803562164,0.8198,0.882904648780823,0.8198,0.869638442993164,0.8198,5.0,2.0,2.0,9.0,5.0,8.0,0.0,0,0,5.39176990935907,4.48161219116317,6.19013278757407,4.31425878290608,1.01261567193972,2.89741612461027,0.201943594226052,0.366424966903545,0.359004146603723,0.981585892514395,0.993449781659389,0.984933035714286,0.566568830201249,0.726905326933722,0.588377499902725,0.364864864864865,0.671428571428571,0.543030303030303,0.938626476072095,0.89094298586298,0.895892036185674,0.910055665212574,1.0,0.968259630069601,0.660607553848538,0.774858605464701,0.723249441917718
Bar,,Bar,,0,0,I don't know.,"В настоящее время в стране действует система контроля за качеством и качеством услуг, в том числе в сфере здравоохранения.","Around the world, it’s a lot of people.",GPU,0.0,1900.0,0.0,0.0,0.0,300.0,14.4927536231884,0.0,0.0,800.0,7.57575757575757,0.0,0.150521337985992,0.4826,0.0163196511566638,0.527,0.182129546999931,0.4826,5.0,6.0,6.0,10.0,8.0,5.0,0.0,0,0,6.47336509639594,1.99575854525825,7.01935195201192,2.63658375372856,2.11389105402242,3.09433976592185,0.0,0.0,0.0,0.921305182341651,0.482532751091703,0.773809523809524,0.176408823688786,0.0,0.0632610757460976,0.0,0.0,0.0,0.414698570540709,0.367096473512506,0.461663947797716,0.212846704060653,0.229043076274787,0.0659650371236002,0.287543213438633,0.179778716813166,0.227449930746156
Bit,The bit is the most basic unit of information in computing and digital communications. The name is a portmanteau of binary digit. The bit represents a logical state with one of two possible values.,Bit,"Der Begriff Bit (Kofferwort aus englisch ) wird in der Informatik, der Informationstechnik, der Nachrichtentechnik sowie verwandten Fachgebieten in folgenden Bedeutungen verwendet:
 als Maßeinheit für den Informationsgehalt (siehe auch Shannon, Nit, Ban).",34,32,"The term bit (in English) is used in computer science, information technology, communications technology and related fields in the following meanings: as a unit of measurement for the information content (see also Shannon, Nit, Ban).","Der Begriff Bit (Kofferwort aus englisch ) wird in der Informatik, der Informationstechnik, der Nachrichtentechnik sowie verwandten Fachgebieten in folgenden Bedeutungen verwendet: als Maßeinheit für den Informationsgehalt (siehe auch Shannon, Nit, Ban).","The term bit is used in computer science, information technology, news technology and related fields in the following meanings: as a measurement unit for information content (see also Shannon, Nit, Ban).",GPU,1.06485259232535,97.0588235294118,22.7678423867947,0.0597014925373134,2.54493726295078,91.1764705882353,33.5875726032544,0.260869565217391,2.8209110765918,91.1764705882353,28.6267496090795,0.215384615384615,0.7463698387146,0.6226,0.688070714473724,0.6389,0.247638627886772,0.6226,4.0,4.0,3.0,8.0,4.0,2.0,0.0,0,0,7.42349210101466,2.92006881934492,5.83859778981474,3.31482786938226,2.28785099154271,2.66418437594302,0.0367808371313443,0.0681547467689992,0.0756345143058116,0.981427119792255,0.994284613408682,0.984768907563025,0.427045294059487,0.468559335229146,0.369404377945229,0.293478260869565,0.140298507462687,0.313286713286713,0.632224984462399,0.584589094298586,0.627613821741065,0.781865088649146,0.30250347769057,0.765397122722185,0.525470264160699,0.426398295809778,0.522684242927338
Byte,The byte is a unit of digital information that most commonly consists of eight bits.,Byte,"Das Byte ([]; wohl gebildet zu „Bit“) ist eine Maßeinheit der Digitaltechnik und der Informatik, welches meist für eine Folge aus 8 Bit steht.",15,24,"The byte ([]) is a unit of measurement of digital technology and computer science, which usually stands for a sequence of 8 bits.","Das Byte ([]; wohl gebildet zu „Bit“) ist eine Maßeinheit der Digitaltechnik und der Informatik, die meist für eine Folge aus 8 Bit steht.","The byte ([]; well formed as “bit”) is a measurement unit of digital technology and computer science, which usually represents a sequence of 8 bit.",GPU,1.24149434153529,153.333333333333,26.0986410738293,0.05,12.5007630558898,93.3333333333333,36.4802326244352,0.486486486486487,6.98728377797861,113.333333333333,32.6293032897319,0.41025641025641,0.877430856227875,0.7905,0.864131689071655,0.6326,0.56439870595932,0.7905,7.0,8.0,7.0,8.0,6.0,10.0,0.0,0,0,7.247782031092391,2.85045787741373,6.6597075431218,3.31290420027788,2.0250627143879,2.30020734560464,0.180667923201806,0.0794605122552317,0.187343663275906,0.980806142034549,0.978311499272198,0.978174603174603,0.465014027800721,0.537106753647863,0.42761327371055,0.547297297297297,0.1175,0.596736596736597,0.893101305158484,0.845424887369893,0.618270799347472,0.907024635709743,0.657711063764008,0.948713088085128,0.662318555200433,0.535919119384866,0.626142004055043
Beryllium,"Beryllium is a chemical element with the symbol Be and atomic number 4. It is a steel-gray, strong, lightweight and brittle alkaline earth metal. It is a divalent element that occurs naturally only in combination with other elements to form minerals.",Beryllium,"Beryllium ist ein chemisches Element mit dem Symbol Be und der Ordnungszahl 4. Sein Name lässt sich vom Mineral Beryll, einem berylliumhaltigen Edelstein, ableiten (, ).",41,26,"Beryllium is a chemical element with the symbol Be and the atomic number 4. Its name can be derived from the mineral Beryl, a beryllium containing gemstone (, ).","Beryllium ist ein chemisches Element mit dem Symbol Be und der Ordnungszahl 4. Sein Name lässt sich vom Mineral Beryll, einem berylliumhaltigen Edelstein, ableiten (, ).","Beryllium is a chemical element with the symbol Be and order number 4. Its name is derived from mineral beryl, a beryllium-containing precious stone (, ).",GPU,2.02231953746878,87.8048780487805,23.8476896660577,0.149253731343284,24.5619878871701,68.2926829268293,39.5391010644161,0.405797101449275,21.7704521615605,68.2926829268293,36.8303177807289,0.417910447761194,0.896912038326263,0.7142,0.88878059387207,0.3465,0.715542614459992,0.7142,2.0,5.0,7.0,7.0,6.0,6.0,0.0,0,0,6.22715697740372,4.36941942930942,4.898429607910391,3.21566006606459,1.76503588349419,2.79425336763294,0.354983397528856,0.129436390497205,0.583711265881851,0.988015542343523,0.99691127915646,0.991579558652729,0.505164394762854,0.490782456538784,0.488708373021044,0.456521739130435,0.350746268656716,0.6078697421981,0.774549409571162,0.726891409041479,0.193978941124129,0.925628610971817,0.827200423707693,0.974377706771616,0.667477182384774,0.586994704599723,0.640037597941578
Bosporus,"The Bosporus () or Bosphorus (;   ), also known as the Strait of Istanbul (, colloquially Boğaz), is a narrow, natural strait and an internationally significant waterway located in northwestern Turkey.",Bosporus,"Der Bosporus (, von   ‚Rind, Ochse‘ und   ‚Weg, Furt‘; türkisch Boğaz ‚Schlund‘, bzw.",31,13,The Bosporus () is a river in the northeastern part of Turkey.,"Der Bosporus (, von ‚Rind, Ochse‘ und ‚Weg, Furt‘; türkisch Boğaz ‚Schlund‘ bzw.","The Bosporus (from ‘Rind, Ochse’ and ‘Weg, Furt’; Turkish Boğaz ‘Schlund’, respectively.",GPU,2.249559249998,93.5483870967742,11.9643752609599,0.142857142857143,4.36175212124274,80.6451612903226,18.0845194140548,0.307692307692308,3.36387568276944,90.3225806451613,15.3992155782069,0.195121951219512,0.83870255947113,0.3679,0.565769016742706,0.5724,0.495125502347946,0.3679,3.0,4.0,3.0,3.0,4.0,9.0,0.0,0,0,4.53718266165792,4.50528125890233,6.78963963285051,2.98023661232121,0.882258349870102,4.09578385293582,0.06303844763258,0.143980624295302,0.0901925287764799,0.98445916661507,0.995281025496549,0.985023041474654,0.223553942014379,0.24622533938301,0.177037151652394,0.346153846153846,0.335714285714286,0.283813747228381,0.236482287134866,0.18890787633991,0.528993029808691,0.870040212938788,0.580029660273716,0.638055706850278,0.453954650414921,0.415023135250462,0.450519200965146
Barium,"Barium is a chemical element with the symbol Ba and atomic number 56. It is the fifth element in group 2 and is a soft, silvery alkaline earth metal. Because of its high chemical reactivity, barium is never found in nature as a free element.",Barium,"Barium (von , wegen der hohen Dichte des Bariumminerals Baryt) ist ein chemisches Element mit dem Elementsymbol Ba und der Ordnungszahl 56. Im Periodensystem steht es in der sechsten Periode und der 2. Hauptgruppe bzw. der 2.",45,37,"Barium (from, because of the high density of Barium mineral Baryt) is a chemical element with the symbol Ba and the atomic number 56. In the periodic table it stands in the sixth period and the second main group respectively the 2.","Barium (von, wegen der hohen Dichte des Bariumminerals Baryt) ist ein chemisches Element mit dem Elementsymbol Ba und der Ordnungszahl 56. Im Periodensystem steht es in der sechsten Periode und der 2. Hauptgruppe bzw. der 2.","Barium (of, due to the high density of the barium mineral baryt) is a chemical element with the element symbol Ba and the order number 56. In the period system it is in the sixth period and the second main group respectively.",GPU,2.10959277984736,95.5555555555556,24.9403577904104,0.148148148148148,23.1747001315759,71.1111111111111,45.6526929374441,0.390804597701149,16.2865996067106,77.7777777777778,42.2822165692382,0.367816091954023,0.836949110031128,0.686,0.805321037769318,0.7376,0.579378128051758,0.686,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0,0,5.62226653218198,3.77087536122494,6.34227785908827,2.73110513445132,2.03025223218935,3.0696438786019,0.334933549646296,0.135022220664583,0.436677731945761,0.987204094689699,0.994711305191655,0.988756613756614,0.585410721787078,0.513269429229254,0.567995006911158,0.439655172413793,0.348148148148148,0.535005224660397,0.730733374766936,0.683082181140283,0.773987839240694,0.86836571855542,0.674508648846719,0.887479010847218,0.65771710530987,0.558123655536774,0.698316904560307
Berkelium,Berkelium is a transuranic radioactive chemical element with the symbol Bk and atomic number 97. It is a member of the actinide and transuranium element series.,Berkelium,"Berkelium ist ein künstlich erzeugtes chemisches Element mit dem Elementsymbol Bk und der Ordnungszahl 97. Im Periodensystem steht es in der Gruppe der Actinoide (7. Periode, f-Block) und zählt auch zu den Transuranen.",26,33,"Berkelium is an artificially produced chemical element with the element symbol Bk and the atomic number 97. In the periodic table it stands in the group of actinoids (7th period, f-block) and is also one of the transuranes.","Berkelium ist ein künstlich erzeugtes chemisches Element mit dem Elementsymbol Bk und der Ordnungszahl 97. Im Periodensystem steht es in der Gruppe der Actinoide (7. Periode, f-Block) und zählt auch zu den Transuranen.","Berkelium is an artificially produced chemical element with the element symbol Bk and order number 97. In the periodic system, it is in the group of the actinoids (period 7th, f-block) and also belongs to the transuranes.",GPU,2.37209401205554,111.538461538462,33.604062007586,0.129032258064516,15.9146833399106,88.4615384615385,55.7248229948184,0.492307692307692,12.1619539022088,80.7692307692308,53.7029901189572,0.5,0.901922702789307,0.7767,0.89342188835144,0.5769,0.502198278903961,0.7767,9.0,3.0,3.0,8.0,7.0,7.0,0.0,0,0,6.66988590432594,2.98834677776112,6.74454319331108,3.01899600579826,1.3070517914713,3.25628985695335,0.230007782291445,0.151823330167102,0.326087370862681,0.98220877011664,0.990174672489083,0.9878663003663,0.717616380784439,0.691567373305685,0.734086624952006,0.553846153846154,0.303225806451613,0.727272727272727,0.871659415786203,0.823986329035265,0.535666617232686,0.930413653134363,0.587960911909295,0.979210256290113,0.714292025993207,0.591456403893007,0.715031649496086
Baseball,"Baseball is a bat-and-ball game played between two opposing teams, of nine players each, that take turns batting and fielding.",Baseball,"Baseball ist ein Schlagballspiel mit zwei Mannschaften. Die Verteidiger bringen einen Ball ins Spiel, den die Angreifer mit einem Schläger treffen müssen.",20,22,"Baseball is a two-team batball game. Defenders bring a ball into play, which the attackers must hit with a bat.","Baseball ist ein Schlagballspiel mit zwei Mannschaften. Die Verteidiger bringen einen Ball ins Spiel, den die Angreifer mit einem Schläger treffen müssen.",Baseball is a battle game with two teams. Defenders bring a ball into the game that the attacker must hit with a golfer.,GPU,1.98225662671034,105.0,21.4212222655585,0.0869565217391304,7.28933417735976,85.0,32.2905652680684,0.186046511627907,7.16468423825744,90.0,31.7655637583183,0.311111111111111,0.823978900909424,0.668,0.729899287223816,0.668,0.443802237510681,0.668,5.0,4.0,5.0,10.0,5.0,6.0,0.0,0,0,5.62657363168603,4.34897632445396,6.26405940605031,3.10089110225307,1.4419982195879,3.2767573673779,0.105349478384606,0.126872206912313,0.19210013991998,0.98320537428023,0.99203056768559,0.985119047619048,0.410020920019843,0.440846062355357,0.4150519620171,0.209302325581395,0.204347826086956,0.452525252525253,0.702765692977004,0.655118844182072,0.670769687082901,0.855979537448676,0.52247691207646,0.808949336442165,0.544437221448626,0.490282069883125,0.587419237601074
Basketball,,Basketball,"Basketball ist eine meist in der Halle betriebene Ballsportart, bei der zwei Mannschaften versuchen, den Ball in den jeweils gegnerischen Korb zu werfen. Die Körbe sind 3,05 Meter hoch an den beiden Schmalseiten des Spielfelds angebracht.",0,36,"Basketball is a mostly indoor ball sport, in which two teams try to throw the ball into the opponent's basket. The baskets are 3.05 meters high on the two narrow sides of the playing field.","Basketball ist eine meist in der Halle betriebene Ballsportart, bei der zwei Mannschaften versuchen, den Ball in den jeweils gegnerischen Korb zu werfen. Die Körbe sind 3,05 Meter hoch an den beiden Schmalseiten des Spielfelds angebracht.","Basketball is a most common ball sport in the hall where two teams try to throw the ball into each opponent basket. The baskets are 3,05 meters high on both sides of the field.",GPU,0.0,3600.0,3.1237933431153,0.0,0.0,3500.0,4.0302563164633,0.0,0.0,3400.0,3.2258064516129,0.0,-0.0321022160351276,0.3359,-0.0470347255468368,0.3359,0.0466512069106102,0.3359,5.0,8.0,4.0,11.0,5.0,4.0,0.0,0,0,6.92450477306932,2.83904957249525,5.71669865232907,3.72809651166268,1.4372516192165,2.50048529781793,0.0,0.0,0.0,0.0,0.0,0.0,0.0390792475897362,0.0642872744539142,0.0,0.0,0.0,0.0,0.186761963952766,0.139195277303091,0.178258935192051,0.0384464000071265,0.0771207303744232,0.0,0.0440479352582714,0.0467672136885715,0.0297098225320085
BASIC,"BASIC (Beginners' All-purpose Symbolic Instruction Code) is a family of general-purpose, high-level programming languages designed for ease of use. The original version was created by John G. Kemeny and Thomas E. Kurtz at Dartmouth College in 1964.",BASIC,"BASIC ist eine imperative Programmiersprache. Sie wurde 1964 von John G. Kemeny, Thomas E.",37,14,"BASIC is an imperative programming language. It was created in 1964 by John G. Kemeny, Thomas E.","BASIC is eine imperative Programmiersprache. Sie wurde 1964 von John G. Kemeny, Thomas E.","BASIC is an imperative programming language. It was founded in 1964 by John G. Kemeny, Thomas E.",GPU,5.24832484183984,83.7837837837838,18.8224983363641,0.259259259259259,9.86694059732551,75.6756756756757,28.2299655602959,0.385964912280702,9.39944675702937,78.3783783783784,25.76291166687,0.350877192982456,0.805621445178986,0.6811,0.787258267402649,0.6811,0.580540299415588,0.6811,7.0,4.0,4.0,1.0,4.0,5.0,0.0,0,0,7.24061505779533,1.93901637749626,6.59254839840944,2.96321489972032,1.44424376825407,3.22492051701856,0.142602468193691,0.335913396027828,0.252018787869834,0.985889920630804,0.998052637790629,0.988577863577864,0.356721939840619,0.387364650457775,0.327755756198407,0.43421052631579,0.609259259259259,0.5103668261563,0.723119950279677,0.67546993941277,0.690197241583865,0.838448688932458,0.675811881524466,0.868671923163779,0.580165582365506,0.613645294078788,0.606264733091675
Buckminster Fuller,"Richard Buckminster Fuller (; July 12, 1895 – July 1, 1983) was an American architect, systems theorist, author, designer, inventor, critic of work and futurist. He styled his name as R.",Buckminster Fuller,"Richard Buckminster Fuller (oft abgekürzt zu R. Buckminster Fuller, auch Bucky Fuller genannt; * 12. Juli 1895 in Milton, Massachusetts; † 1.",31,22,"Richard Buckminster Fuller (often abbreviated to R. Buckminster Fuller, also known as Bucky Fuller; born July 12, 1895 in Milton, Massachusetts).","Richard Buckminster Fuller (* 12. Juli 1895 in Milton, Massachusetts; † 1.","Richard Buckminster Fuller (often abbreviated to R. Buckminster Fuller, also known as Bucky Fuller; * 12 July 1895 in Milton, Massachusetts; † 1.",GPU,4.23663040270902,87.0967741935484,22.6278046351005,0.307692307692308,12.7180340622933,83.8709677419355,31.7218273205633,0.24,7.79053452797209,90.3225806451613,28.7343316223541,0.24,0.750230669975281,0.4712,0.745228171348572,0.4712,0.635874629020691,0.4712,5.0,6.0,7.0,5.0,9.0,8.0,0.0,0,0,5.73147853126309,3.28726135175764,7.66815342444482,3.16639919817425,0.93855657278862,3.66689822857248,0.183808043634726,0.271160979774612,0.208880492581046,0.983530431552226,0.997112269333709,0.985023041474654,0.402555728971038,0.465677375896939,0.370968936648638,0.27,0.723076923076923,0.349090909090909,0.396985705407085,0.349386360105639,0.378911463740175,0.78555207278091,0.737862547017479,0.824909881916161,0.503738663724331,0.590712742534217,0.519630787575264
Blaise Pascal,"Blaise Pascal ( ,  ,  ; ; 19 June 1623 – 19 August 1662) was a French mathematician, physicist, inventor, philosopher, writer, and Catholic theologian. 

He was a child prodigy who was educated by his father, a tax collector in Rouen.",Blaise Pascal,"Blaise Pascal  [] (* 19. Juni 1623 in Clermont-Ferrand; † 19. August 1662 in Paris) war ein französischer Mathematiker, Physiker, Literat und christlicher Philosoph.",41,24,"Blaise Pascal (born 19 June 1623 in Clermont-Ferrand, France – 19 August 1662 in Paris) was a French mathematician, physicist, writer and Christian philosopher.","Blaise Pascal (* 19. Juni 1623 in Clermont-Ferrand; † 19. August 1662 in Paris) war ein französischer Mathematiker, Physiker, Literat und christlicher Philosoph.","Blaise Pascal (* 19 June 1623 in Clermont-Ferrand; 19 August 1662 in Paris) was a French mathematician, physicist, literature and Christian philosopher.",GPU,4.00272170468813,92.6829268292683,29.3388528654671,0.275862068965517,21.8561428817518,70.7317073170732,46.8078042411972,0.508474576271186,18.6788717787305,73.1707317073171,45.5099972662575,0.491228070175439,0.870578527450562,0.7901,0.855558276176453,0.7901,0.665425896644592,0.7901,2.0,6.0,6.0,4.0,7.0,8.0,0.0,0,0,5.47887971143958,4.56181200996453,6.55668442414965,2.41129402747507,2.42096810213751,3.43931671003714,0.315877032945408,0.256189904721053,0.500819542483313,0.987313328027714,0.995526680157631,0.990127758420441,0.60057258429859,0.603789905142799,0.614936426099189,0.572033898305085,0.648275862068965,0.71451355661882,0.892479801118707,0.844803479881933,0.851846359187305,0.900480856465911,0.771000670047276,0.939786388315754,0.711459583526903,0.68659775033661,0.768671671854137
Buddy Holly,"Charles Hardin Holley (September 7, 1936 – February 3, 1959), known as Buddy Holly, was an American singer-songwriter who was a central and pioneering figure of mid-1950s rock and roll.",Buddy Holly,"Buddy Holly (* 7. September 1936 als Charles Hardin Holley in Lubbock, Texas; † 3. Februar 1959 bei Mason City, Iowa) war ein US-amerikanischer Rock-’n’-Roll-Musiker und -Songschreiber.",30,27,"Buddy Holly (born Charles Hardin Holley, Lubbock, Texas, September 7, 1936 – February 3, 1959, Mason City, Iowa) was an American rock and roll musician and songwriter.","Buddy Holly (* 7. September 1936 als Charles Hardin Holley in Lubbock, Texas; † 3. Februar 1959 bei Mason City, Iowa) war ein US-amerikanischer Rock-’n’Roll-Musiker und Songschreiber.","Buddy Holly (September 7, 1936 Charles Hardin Holley in Lubbock, Texas; February 3, 1959 in Mason City, Iowa) was an American rock and roll musician and songwriter.",GPU,6.14364456580868,93.3333333333333,36.7504810081275,0.233333333333333,34.8570932131185,73.3333333333333,56.7783133787703,0.526315789473684,27.005378840012,73.3333333333333,55.9919820411371,0.413793103448276,0.83138120174408,0.7124,0.877178847789764,0.7124,0.717065572738648,0.7124,1.0,2.0,7.0,7.0,7.0,10.0,0.0,0,0,7.65301462844293,2.76025381349361,5.1313239813991,3.22123003059796,1.09752946338933,3.45234822333045,0.503773938559598,0.393217373596342,0.724070577466245,0.986564299424184,0.995342066957788,0.990079365079365,0.731444378404046,0.756320280946208,0.767375295844764,0.592105263157895,0.548333333333333,0.601880877742947,0.771752641392169,0.724095075345658,0.736615749666321,0.863048524377439,0.82890823467031,0.962297884495097,0.741448174219222,0.70770272747494,0.79705329171579
Billy Bob Thornton,"Billy Bob Thornton (born August 4, 1955) is an American actor.",Billy Bob Thornton,"Billy Bob Thornton (* 4. August 1955 in Hot Springs, Arkansas) ist ein US-amerikanischer Schauspieler, Theater- und Drehbuchautor (Oscarpreisträger), Regisseur und Sänger.",11,22,"Billy Bob Thornton (born August 4, 1955 in Hot Springs, Arkansas) is an American actor, screenwriter, director and singer.","Billy Bob Thornton (* 4. August 1955 in Hot Springs, Arkansas) ist ein US-amerikanischer Schauspieler, Regisseur und Sänger.","Billy Bob Thornton (* August 4, 1955 in Hot Springs, Arkansas) is an American actor, theater and scriptwriter, director and singer.",GPU,12.3849012828105,127.272727272727,41.9094533965692,0.333333333333333,44.758705185500304,90.9090909090909,77.2383085776706,0.733333333333333,29.8856515640774,118.181818181818,65.8350958739528,0.645161290322581,0.898551523685455,0.7975,0.869101405143738,0.7975,0.580721199512482,0.7975,7.0,3.0,4.0,10.0,7.0,5.0,0.0,0,0,6.4853742244854,4.25546284906827,5.14288986658715,3.49840991197278,1.46819508030298,3.30810199053513,0.646877496590602,0.792682308117169,0.801296701451751,0.98150410050602,0.985708614529575,0.976731601731602,1.0,0.86249128440483,0.910523104172761,0.825,0.783333333333333,0.93841642228739,0.903977625854568,0.856299518409197,0.862820702951209,0.927194272896792,0.676014738800954,0.953887592551061,0.880758915974664,0.826088299599177,0.907279354190962
BIOS,,BIOS,"Das BIOS [] (von englisch basic input/output system) ist die Firmware bei x86-PCs, die ursprünglich von IBM 1981 als IBM-PC und -kompatible eingeführt wurden.",0,24,The BIOS [] (from basic input/output system) is the firmware for x86 PCs originally introduced by IBM in 1981 as IBM PC and compatible.,"Das BIOS [] (von englisch basic input/output system) ist die Firmware bei x86-PCs, die ursprünglich von IBM 1981 als IBM-PC und -kompatible eingeführt wurden.",The BIOS [] is the firmware for x86 PCs originally introduced by IBM in 1981 as IBM PC and compatible.,GPU,0.0,2400.0,3.40136054421769,0.0,0.0,2400.0,6.85319159407451,0.0,0.0,2000.0,8.99956312800349,0.0,0.0511939600110054,0.3495,0.0349745154380798,0.3495,0.0832780450582504,0.3495,7.0,3.0,5.0,10.0,8.0,5.0,0.0,0,0,7.6746031997271,2.31934007630212,5.96125236026847,3.25972092006916,1.37244137513183,3.12542329752116,0.0,0.0,0.0,0.316698656429942,0.34061135371179,0.416666666666667,0.0761327821010628,0.0699995725724826,0.0839673936604292,0.0,0.0,0.0,0.207893101305158,0.160323131893739,0.198427999406792,0.117991880910765,0.118193238132001,0.0853886172910511,0.119786070124488,0.114854549385002,0.130741779504157
British thermal unit,The British thermal unit (BTU or Btu) is a unit of heat; it is defined as the amount of heat required to raise the temperature of one pound of water by one degree Fahrenheit. It is also part of the United States customary units.,British thermal unit,"Die British thermal unit ist eine Einheit der Energie. Ihr Einheitenzeichen ist Btu oder BTU, ihr Formelzeichen W. Die Btu gehört nicht zum internationalen Einheitensystem (SI), sondern zum Angloamerikanischen Maßsystem.",44,30,"The British thermal unit is a unit of energy. Its unit symbol is Btu or BTU, its formula symbol W. The Btu does not belong to the international unit system (SI), but to the Anglo-American measurement system.","Die British thermal unit ist eine Einheit der Energie. Ihr Einheitenzeichen ist Btu oder BTU, ihr Formelzeichen W. Die Btu gehört nicht zum internationalen Einheitensystem (SI), sondern zum Angloamerikanischen Maßsystem.","The British thermal unit is a unit of energy. Its unit sign is Btu or BTU, its formula sign W. The Btu belongs not to the International Unit System (SI), but to the Anglo-American Measurement System.",GPU,3.52935680700598,93.1818181818182,25.6656015856335,0.131578947368421,11.5453869765748,77.2727272727273,30.4113641280594,0.317073170731707,11.5215015088816,77.2727272727273,30.0028626051559,0.320987654320988,0.814709365367889,0.6821,0.835136413574219,0.6821,0.577277898788452,0.6821,6.0,4.0,1.0,11.0,0.0,2.0,0.0,0,0,7.32254042204076,3.54701907244467,5.69900731210778,2.78564473349501,2.21465606638499,2.65117977192929,0.166860301110673,0.225892692728162,0.308915505323471,0.985430116908044,0.995385073441842,0.988906926406927,0.385354734844684,0.528194855398134,0.389417105903661,0.356707317073171,0.309210526315789,0.4668911335578,0.724673710379118,0.677023458132671,0.691680261011419,0.847127394440378,0.672153499260448,0.918522996664155,0.577692262459345,0.567976684212841,0.627388988144572
Baryon,"In particle physics, a baryon is a type of composite subatomic particle which contains an odd number of valence quarks (at least 3). Baryons belong to the hadron family of particles; hadrons are composed of quarks.",Baryon,"Baryonen sind subatomare Teilchen mit relativ großer Masse. Zu ihnen gehören das Proton und das Neutron (Sammelbegriff: Nukleonen) sowie eine Reihe weiterer, noch schwererer Teilchen, beispielsweise die Hyperonen.",36,28,"Baryons are subatomic particles with relatively large mass. These include the proton and neutron (collective term: nucleons) as well as a number of other, even heavier particles, such as the hyperons.","Baryonen sind subatomere Teilchen mit relativ großer Masse. Zu ihnen gehören das Proton und der Neutron (Sammelbegriff: Nukleonen) sowie eine Reihe weiterer, noch schwerer Teilchen, zum Beispiel die Hyperonen.","Baryones are subatomary particles with relatively large mass. These include the proton and the neutron (collective term: nucleons) as well as a number of other, even heavier particles, such as the hyperones.",GPU,1.29784922892501,100.0,18.930025257458,0.0,2.7855385055725,97.2222222222222,34.1378296923345,0.119402985074627,2.67504011796487,97.2222222222222,30.477770839794,0.117647058823529,0.772591471672058,0.7095,0.754422605037689,0.7095,0.42005866765976,0.7095,4.0,4.0,6.0,10.0,7.0,4.0,0.0,0,0,5.79471147562315,2.46110384848203,8.6088501114385,3.20640457474941,1.73665081963503,2.79867244605136,0.0402581390072293,0.0830674463106341,0.0717234094154013,0.979686500319898,0.993449781659389,0.982969576719577,0.434267907415888,0.389577540981659,0.396323667597453,0.134328358208955,0.0,0.171122994652406,0.767246737103791,0.719589871057946,0.732314993326413,0.806906002922624,0.495851409952482,0.834483193046213,0.527115607496398,0.446922674993685,0.531489639126244
